index,ALIGN_SPLIT,OPTIMIZE_SPLIT,OPTIMIZE_REPS,CUDA_THREADS,N_RESTART,CLIPPING,SIM_THRESH,BUFFER_SIZE,target,feasible
411221,48.0,32.0,3.0,192.0,1024.0,50.0,1.0,50.0,-10855.9193065124,False
469114,72.0,32.0,1.0,128.0,256.0,50.0,2.0,20.0,-3717.89085410011,False
335362,32.0,20.0,4.0,96.0,1024.0,30.0,2.0,20.0,-9333.62611882349,False
416308,48.0,48.0,2.0,32.0,256.0,50.0,1.0,20.0,-2583.96932604493,False
286552,24.0,32.0,2.0,160.0,256.0,256.0,3.0,20.0,-1524.17234472671,True
103948,12.0,32.0,3.0,192.0,256.0,256.0,1.0,20.0,-2487.0329255335,True
31936,8.0,24.0,1.0,224.0,256.0,50.0,3.0,20.0,-1676.52416965469,False
184373,20.0,8.0,1.0,32.0,256.0,50.0,1.0,50.0,-1405.14605984219,False
47620,8.0,48.0,2.0,32.0,256.0,10.0,1.0,20.0,-2321.72632007923,False
231008,20.0,48.0,1.0,128.0,256.0,30.0,2.0,5.0,-1158.3218646261,False
418426,48.0,48.0,3.0,128.0,256.0,50.0,2.0,20.0,-3198.00107846466,False
231352,20.0,48.0,1.0,160.0,1024.0,256.0,3.0,20.0,-4636.54525152549,True
185560,20.0,8.0,1.0,224.0,256.0,256.0,3.0,20.0,-2006.63367036702,False
353363,32.0,48.0,1.0,32.0,256.0,256.0,2.0,50.0,-2573.11828462433,False
224894,20.0,32.0,2.0,128.0,256.0,50.0,3.0,5.0,-2551.61347400801,False
407847,48.0,32.0,1.0,160.0,256.0,30.0,3.0,10.0,-1975.69904096947,False
484672,72.0,72.0,1.0,160.0,256.0,50.0,3.0,20.0,-3151.99226397944,False
48418,8.0,48.0,2.0,160.0,256.0,30.0,2.0,20.0,-1601.41239218801,False
415760,48.0,48.0,1.0,192.0,256.0,256.0,2.0,5.0,-2266.78389026639,True
403288,48.0,24.0,3.0,160.0,256.0,256.0,3.0,20.0,-3328.03415668873,False
109714,12.0,48.0,2.0,128.0,256.0,256.0,2.0,20.0,-2758.84932284519,False
224920,20.0,32.0,2.0,128.0,256.0,256.0,3.0,20.0,-2452.83725563531,True
300796,24.0,72.0,1.0,224.0,1024.0,30.0,1.0,20.0,-6738.30526460705,False
414989,48.0,48.0,1.0,64.0,256.0,256.0,1.0,50.0,-2347.51875450763,True
308429,32.0,8.0,1.0,224.0,256.0,256.0,1.0,50.0,-2474.15402876766,False
372701,48.0,8.0,3.0,192.0,256.0,30.0,1.0,50.0,-3960.27295124043,False
230476,20.0,48.0,1.0,32.0,256.0,256.0,1.0,20.0,-1581.36925679298,True
407474,48.0,32.0,1.0,96.0,256.0,50.0,1.0,5.0,-2002.06373413968,False
222800,20.0,32.0,1.0,32.0,256.0,256.0,2.0,5.0,-1604.90791000854,True
184792,20.0,8.0,1.0,96.0,256.0,256.0,3.0,20.0,-1495.17588234941,True
232599,20.0,48.0,2.0,128.0,256.0,256.0,3.0,10.0,-2715.19653154396,True
185140,20.0,8.0,1.0,160.0,256.0,50.0,1.0,20.0,-2143.62026229089,False
232396,20.0,48.0,2.0,96.0,256.0,256.0,1.0,20.0,-2375.47771794608,True
284727,24.0,32.0,1.0,96.0,1024.0,256.0,3.0,10.0,-4283.74306164125,True
353944,32.0,48.0,1.0,128.0,256.0,256.0,3.0,20.0,-1630.65836639935,True
232162,20.0,48.0,2.0,64.0,256.0,30.0,2.0,20.0,-3153.67137419331,False
357196,32.0,48.0,3.0,160.0,256.0,256.0,1.0,20.0,-3180.64646820694,True
354122,32.0,48.0,1.0,160.0,256.0,256.0,1.0,5.0,-1868.68965014214,True
184985,20.0,8.0,1.0,128.0,256.0,256.0,3.0,50.0,-1740.4275387967,False
353308,32.0,48.0,1.0,32.0,256.0,30.0,1.0,20.0,-1993.0504248997,False
369490,48.0,8.0,1.0,160.0,256.0,256.0,2.0,20.0,-2343.88274975224,False
415769,48.0,48.0,1.0,192.0,256.0,256.0,3.0,50.0,-2443.3251572078,True
102040,12.0,32.0,2.0,128.0,256.0,256.0,3.0,20.0,-1581.97454433531,True
223498,20.0,32.0,1.0,160.0,256.0,10.0,2.0,20.0,-2072.73672080187,False
231052,20.0,48.0,1.0,128.0,256.0,256.0,1.0,20.0,-1583.42434883233,True
317453,32.0,12.0,2.0,192.0,256.0,256.0,1.0,50.0,-1897.5862762036,True
353890,32.0,48.0,1.0,128.0,256.0,30.0,2.0,20.0,-1734.8422055507,False
223378,20.0,32.0,1.0,128.0,256.0,256.0,2.0,20.0,-1577.36382416282,True
232216,20.0,48.0,2.0,64.0,256.0,256.0,3.0,20.0,-2553.03237713833,True
63052,12.0,8.0,2.0,32.0,256.0,256.0,1.0,20.0,-2144.62761470177,False
323596,32.0,16.0,1.0,192.0,256.0,256.0,1.0,20.0,-1925.34404292851,True
232598,20.0,48.0,2.0,128.0,256.0,256.0,3.0,5.0,-2439.43814379313,True
231737,20.0,48.0,1.0,224.0,1024.0,256.0,3.0,50.0,-5597.99351939569,True
100306,12.0,32.0,1.0,96.0,256.0,256.0,2.0,20.0,-2134.66949938383,False
69782,12.0,12.0,1.0,128.0,256.0,256.0,3.0,5.0,-1488.445525039,True
184394,20.0,8.0,1.0,32.0,256.0,256.0,1.0,5.0,-1521.65895171987,False
315531,32.0,12.0,1.0,128.0,256.0,256.0,1.0,10.0,-1672.32243183281,True
231062,20.0,48.0,1.0,128.0,256.0,256.0,3.0,5.0,-1614.62009894242,True
192469,20.0,12.0,1.0,96.0,256.0,256.0,3.0,2.0,-1809.32265957371,True
69784,12.0,12.0,1.0,128.0,256.0,256.0,3.0,20.0,-1280.25547910695,True
71321,12.0,12.0,2.0,128.0,256.0,256.0,3.0,50.0,-1609.35501458161,True
8729,8.0,12.0,1.0,192.0,256.0,256.0,3.0,50.0,-1497.97546781893,True
378664,48.0,12.0,2.0,160.0,256.0,30.0,3.0,20.0,-2798.49757082001,False
307672,32.0,8.0,1.0,96.0,256.0,256.0,3.0,20.0,-1311.62659931335,True
254032,24.0,12.0,1.0,128.0,256.0,10.0,3.0,20.0,-2338.1536219165,False
107608,12.0,48.0,1.0,32.0,256.0,256.0,3.0,20.0,-2062.32819649311,False
69756,12.0,12.0,1.0,128.0,256.0,50.0,3.0,1.0,-1428.68915847472,False
100492,12.0,32.0,1.0,128.0,256.0,256.0,1.0,20.0,-1501.67040916839,True
107608,12.0,48.0,1.0,32.0,256.0,256.0,3.0,20.0,-2062.32819649311,False
192088,20.0,12.0,1.0,32.0,256.0,256.0,3.0,20.0,-1647.33191934951,False
94168,12.0,24.0,2.0,96.0,256.0,256.0,3.0,20.0,-1626.32203406771,True
